CustomerID,FirstName,LastName,Gender,Phone,Email,City,State,RegionID,SignupDate,Segment,LoyaltyMember
C-00212,Ngozi,Nwosu,F,08051329780,ngozi.nwosu592@gmail.com,Akure,Ondo,R02,2020-09-17,Standard,Y
C-00213,Ayodeji,Kalu,M,08172943989,ayodeji.kalu78@gmail.com,Port Harcourt,Rivers,R04,2025-05-10,Occasional,Y
C-00214,Hauwa,Danjuma,F,07030991674,hauwa.danjuma331@outlook.com,Abuja,FCT,R03,2023-07-11,Standard,Y
C-00215,Adanna,Adeyemi,F,09084035965,adanna.adeyemi295@yahoo.com,Lagos,Lagos,R01,2022-08-13,Occasional,Y
C-00216,Chiamaka,Ezenwa,F,07010615390,chiamaka.ezenwa675@gmail.com,Akure,Ondo,R02,2024-08-10,Premium,Y
C-00217,Maryam,Danjuma,F,09096126130,maryam.danjuma591@gmail.com,Lagos,Lagos,R01,2022-10-24,Occasional,Y
C-00218,Adaeze,Dauda,F,07067864337,adaeze.dauda2@gmail.com,ENUGU,Enugu,R06,2023-09-09,Standard,N
C-00219,Sani,Oladipo,M,09012902477,sani.oladipo552@gmail.com,Lagos,Lagos,R01,2020-04-26,Premium,Y
C-00220,Simisola,Madu,F,09080867984,simisola.madu403@gmail.com,LAGOS,Lagos,R01,2023-05-09,Standard,Y
C-00221,Simisola,Nwosu,F,08015183662,simisola.nwosu784@gmail.com,Kano,Kano,R05,2025-10-14,Standard,Y
C-00222,Nonso,Akinwande,M,07010236103,nonso.akinwande39@outlook.com,Lagos,Lagos,R01,2025-10-17,Standard,Y
C-00223,Nneka,Sambo,F,09149045283,nneka.sambo824@hotmail.com,Kano,Kano,R05,2020-06-24,Standard,Y
C-00224,Ifeanyi,Garba,M,07029348715,ifeanyi.garba74@yahoo.com,Lagos,Lagos,R01,2025-04-26,Occasional,Y
C-00225,Aisha,Umeh,F,09183695636,aisha.umeh365@gmail.com,Enugu,Enugu,R06,2023-11-14,Occasional,Y
C-00226,Nonso,Waziri,M,08189597771,nonso.waziri135@gmail.com,Enugu,Enugu,R06,2019-02-12,Standard,Y
C-00227,Amina,Onyeka,F,08015644956,amina.onyeka966@outlook.com,Enugu,Enugu,R06,2024-02-18,Standard,N
C-00228,Ikenna,Oladipo,M,07056647588,ikenna.oladipo50@yahoo.com,Lagos,Lagos,R01,2021-11-02,Standard,N
C-00229,Rukayat,Abubakar,F,08117446405,rukayat.abubakar166@gmail.com,Kano,Kano,R05,2022-11-18,Occasional,Y
C-00230,Tunde,Ude,M,08112319610,tunde.ude115@outlook.com,Akure,Ondo,R02,2023-09-02,Standard,Y
C-00231,Ikenna,Eze,M,09030615486,ikenna.eze937@gmail.com,Lagos,Lagos,R01,2022-11-18,Premium,Y
C-00232,Usman,Nnamdi,M,09155690415,usman.nnamdi573@hotmail.com,Lagos,Lagos,R01,2020-09-21,Occasional,Y
C-00233,Khadija,Afolabi,F,09190734280,khadija.afolabi198@yahoo.com,Benin City,Edo,R04,2025-09-13,Standard,N
C-00234,Tanko,Odutola,M,09040122958,tanko.odutola556@hotmail.com,Lagos,Lagos,R01,2022-05-21,Occasional,N
C-00235,Nneka,Aliyu,F,09090297165,nneka.aliyu271@yahoo.com,Kano,Kano,R05,2024-04-15,Occasional,Y
C-00236,Maryam,Salami,F,09159470547,maryam.salami337@gmail.com,Enugu,Enugu,R06,2025-06-12,Occasional,Y
C-00237,Yetunde,Shehu,F,08160286687,yetunde.shehu497@gmail.com,Lagos,Lagos,R01,2024-11-14,Standard,N
C-00238,Tanko,Idris,M,08112817691,,Port Harcourt,Rivers,R04,2019-03-04,Standard,N
C-00239,Kemi,Olawale,F,07071186991,kemi.olawale127@hotmail.com,Ibadan,Oyo,R02,2023-12-17,Standard,N
C-00240,Ijeoma,Balogun,F,08110580273,ijeoma.balogun742@yahoo.com,Lagos,Lagos,R01,2020-04-01,Standard,N
C-00241,Bello,Adebayo,M,09073375433,bello.adebayo890@outlook.com,Onitsha,Anambra,R06,2019-04-14,Standard,N
C-00242,Yetunde,Ogbonna,F,08077437274,yetunde.ogbonna794@gmail.com,Lagos,Lagos,R01,2021-11-09,Standard,N
C-00243,Fatima,Bello,F,08017142680,fatima.bello30@outlook.com,Abuja,FCT,R03,2020-05-06,Standard,N
C-00244,Ijeoma,Bakare,F,08185172950,ijeoma.bakare399@hotmail.com,Kaduna,Kaduna,R05,2022-02-04,Standard,Y
C-00245,Ibrahim,Abdulrahman,M,09048365250,ibrahim.abdulrahman221@yahoo.com,Lagos,Lagos,R01,2020-12-08,Premium,Y
C-00246,Gbenga,Tanimu,M,09131079821,gbenga.tanimu424@gmail.com,Kaduna,Kaduna,R05,2020-07-30,Standard,Y
C-00247,Hauwa,Ude,F,09018594461,hauwa.ude710@gmail.com,Lagos,Lagos,R01,2022-05-08,Standard,Y
C-00248,Abdullahi,Balogun,M,09057480417,abdullahi.balogun908@hotmail.com,Port Harcourt,Rivers,R04,2025-04-07,Standard,N
C-00249,Chidinma,Lawal,F,09012881371,chidinma.lawal183@hotmail.com,Lagos,Lagos,R01,2021-08-15,Occasional,N
C-00250,Hauwa,Hassan,F,08117082975,hauwa.hassan866@hotmail.com,Kano,Kano,R05,2020-11-02,Occasional,N
C-00251,Kemi,Eze,F,09176625891,kemi.eze942@gmail.com,Benin City,Edo,R04,2024-02-28,Standard,N
C-00252,Adanna,Salami,F,08196502570,adanna.salami15@gmail.com,Kaduna ,Kaduna,R05,2025-08-25,Occasional,Y
C-00253,Folake,Sambo,F,,folake.sambo134@outlook.com,Akure,Ondo,R02,2021-08-13,Standard,Y
C-00254,Funke,Salami,F,08116809905,funke.salami294@outlook.com,Kano,Kano,R05,2022-02-23,Occasional,N
C-00255,Kelechi,Sambo,M,07085562392,,Enugu,Enugu,R06,2021-08-01,Occasional,N
C-00256,Emeka,Aliyu,M,09027629147,emeka.aliyu966@yahoo.com,Port Harcourt,Rivers,R04,2019-03-10,Standard,N
C-00257,Nonso,Nwachukwu,M,09031567254,nonso.nwachukwu875@gmail.com,Abeokuta,Ogun,R02,2019-09-18,Standard,N
C-00258,Ikenna,Anyanwu,M,09190053215,ikenna.anyanwu950@gmail.com,Kano,Kano,R05,2025-01-14,Standard,N
C-00259,Bolanle,Nnamdi,F,09122444992,bolanle.nnamdi412@gmail.com,Onitsha,Anambra,R06,2020-11-20,Premium,N
C-00260,Amina,Ude,F,07058920725,amina.ude672@gmail.com,Lagos,Lagos,R01,2021-12-19,Occasional,Y
C-00261,Musa,Baba,M,07081138220,musa.baba460@gmail.com,Port Harcourt,Rivers,R04,2023-12-31,Standard,N
C-00262,Ibrahim,Yakubu,M,,ibrahim.yakubu793@gmail.com,Enugu,Enugu,R06,2021-12-01,Occasional,N
C-00263,Simisola,Iheanacho,F,09045009293,simisola.iheanacho194@gmail.com,Lagos,Lagos,R01,2023-04-06,Standard,Y
C-00264,Chinedu,Odutola,M,08119889568,chinedu.odutola250@gmail.com,Lagos,Lagos,R01,2023-07-13,Occasional,Y
C-00265,Modupe,Ekwueme,F,08051878212,modupe.ekwueme501@hotmail.com,Ilorin,Kwara,R03,2023-10-10,Occasional,Y
C-00266,Folake,Nwachukwu,F,08159532137,folake.nwachukwu250@gmail.com,Abuja,FCT,R03,2020-12-22,Standard,N
C-00267,Ayodeji,Nwosu,M,08088705877,ayodeji.nwosu331@outlook.com,Lagos,Lagos,R01,2021-05-12,Standard,Y
C-00268,Amina,Shehu,F,07087289856,amina.shehu716@hotmail.com,Lagos,Lagos,R01,2019-06-27,Standard,N
C-00269,Obinna,Adesina,M,08057018977,obinna.adesina639@outlook.com, Abuja ,FCT,R03,2023-10-06,Standard,N
C-00270,Nasir,Kalu,M,08011483920,nasir.kalu247@hotmail.com,Ibadan,Oyo,R02,2025-09-26,Occasional,N
C-00271,Nonso,Chikezie,M,08160190080,nonso.chikezie103@yahoo.com,Abeokuta,Ogun,R02,2020-08-31,Occasional,Y
C-00272,Bisi,Ogbonna,F,09149708528,bisi.ogbonna155@gmail.com,Akure,Ondo,R02,2021-07-04,Standard,Y
C-00273,Chuka,Oladipo,M,07013997079,chuka.oladipo188@gmail.com,Kano,Kano,R05,2019-08-30,Standard,Y
C-00274,Segun,Lawal,M,09140986191,segun.lawal55@gmail.com,Kano,Kano,R05,2025-05-13,Standard,Y
C-00275,Fatima,Adebayo,F,09097401313,fatima.adebayo977@gmail.com,Lagos,Lagos,R01,2020-04-03,Standard,Y
C-00276,Zainab,Kalu,F,09159088986,,Kaduna,Kaduna,R05,2023-07-31,Occasional,Y
C-00277,Tanko,Nwosu,M,08139627533,tanko.nwosu134@yahoo.com,Lagos,Lagos,R01,2021-12-16,Standard,Y
C-00278,Amina,Sambo,F,08068820413,amina.sambo416@yahoo.com,Lagos,Lagos,R01,2022-11-05,Premium,Y
C-00279,Tunde,Okonkwo,M,07071257706,tunde.okonkwo903@gmail.com,ILORIN,Kwara,R03,2022-07-13,Occasional,Y
C-00280,Usman,Ajayi,M,07053336334,usman.ajayi749@gmail.com,Onitsha,Anambra,R06,2020-09-03,Premium,N
C-00281,Abdullahi,Soyinka,M,09171349621,abdullahi.soyinka168@gmail.com,Lagos,Lagos,R01,2024-01-08,Standard,N
C-00282,Amina,Falana,F,07025412162,amina.falana658@yahoo.com,Kano,Kano,R05,2024-02-20,Standard,Y
C-00283,Ijeoma,Okafor,F,07018790355,ijeoma.okafor422@gmail.com,ABUJA,FCT,R03,2021-01-08,Premium,Y
C-00284,Rotimi,Yakubu,M,09114441480,rotimi.yakubu52@outlook.com,Lagos,Lagos,R01,2019-09-29,Occasional,N
C-00285,Ayodeji,Onwudiwe,M,09158159744,ayodeji.onwudiwe412@outlook.com,LAGOS,Lagos,R01,2021-01-16,Standard,N
C-00286,Nneka,Baba,F,08081444489,nneka.baba630@gmail.com,Lagos,Lagos,R01,2025-09-17,Premium,N
C-00287,Dapo,Uzo,M,09028243056,dapo.uzo151@yahoo.com,Port Harcourt,Rivers,R04,2023-05-09,Occasional,N
C-00288,Ifeanyi,Onwudiwe,M,07055961935,ifeanyi.onwudiwe966@gmail.com,Abuja,FCT,R03,2020-10-23,Standard,N
C-00289,Ijeoma,Uzo,F,08115053714,ijeoma.uzo750@gmail.com,Port Harcourt,Rivers,R04,2021-07-10,Standard,N
C-00290,Hauwa,Aliyu,F,08154955021,hauwa.aliyu242@gmail.com,Lagos,Lagos,R01,2020-07-16,Premium,N
C-00291,Dapo,Afolabi,M,08193876379,dapo.afolabi482@yahoo.com,Warri,Delta,R04,2021-04-01,Standard,Y
C-00292,Gbenga,Hassan,M,07091320099,gbenga.hassan305@gmail.com,Ibadan,Oyo,R02,2025-07-28,Standard,N
C-00293,Tunde,Shehu,M,09040738927,tunde.shehu976@yahoo.com,Onitsha,Anambra,R06,2024-08-30,Standard,N
C-00294,Nasir,Oladipo,M,08110735957,nasir.oladipo823@hotmail.com,Lagos,Lagos,R01,2024-03-28,Standard,N
C-00295,Yusuf,Okonkwo,M,07024138099,yusuf.okonkwo550@gmail.com,Ibadan,Oyo,R02,2021-06-13,Occasional,N
C-00296,Titilayo,Igwe,F,09010273054,titilayo.igwe960@gmail.com,Kaduna,Kaduna,R05,2020-02-10,Standard,Y
C-00297,Ibrahim,Ogundipe,M,09010093557,ibrahim.ogundipe585@hotmail.com,Lagos,Lagos,R01,2021-02-26,Occasional,N
C-00298,Ikenna,Afolabi,M,08072288023,ikenna.afolabi440@gmail.com,Lagos,Lagos,R01,2023-11-27,Standard,Y
C-00299,Chidinma,Madu,F,09194671431,chidinma.madu888@hotmail.com,Lagos,Lagos,R01,2025-01-05,Standard,Y
C-00300,Folake,Eze,F,07093744050,folake.eze707@gmail.com,Lagos,Lagos,R01,2020-11-11,Standard,Y
C-00301,Kunle,Yakubu,M,07042270186,kunle.yakubu398@gmail.com,Abuja,FCT,R03,2021-02-19,Standard,Y
C-00302,Nasir,Idris,M,09036026941,nasir.idris251@hotmail.com,Lagos,Lagos,R01,2021-05-23,Occasional,Y
C-00303,Ifeanyi,Ojo,M,09141046804,ifeanyi.ojo627@outlook.com,Lagos,Lagos,R01,2020-12-23,Standard,N
C-00304,Simisola,Ezenwa,F,08068273664,simisola.ezenwa218@gmail.com,Kano,Kano,R05,2019-08-06,Standard,Y
C-00305,Ibrahim,Mohammed,M,09057164255,ibrahim.mohammed46@gmail.com,Lagos,Lagos,R01,2021-01-05,Standard,N
C-00306,Tanko,Garba,M,07060063705,tanko.garba556@gmail.com,Abuja,FCT,R03,2025-05-01,Standard,N
C-00307,Yetunde,Uzo,F,09144545910,yetunde.uzo73@gmail.com,Kano,Kano,R05,2024-05-07,Standard,Y
C-00308,Fatima,Adeyemi,F,08192093421,fatima.adeyemi20@hotmail.com,Lagos,Lagos,R01,2021-11-30,Occasional,Y
C-00309,Ikenna,Anyanwu,M,08182551134,ikenna.anyanwu190@hotmail.com,Lagos,Lagos,R01,2025-08-11,Occasional,Y
C-00310,Bisi,Afolabi,F,07091402940,bisi.afolabi610@hotmail.com,Lagos,Lagos,R01,2025-05-01,Occasional,Y
C-00311,Maryam,Shehu,F,07023062966,maryam.shehu303@outlook.com,Lagos,Lagos,R01,2024-10-16,Premium,N
C-00312,Usman,Oyelaran,M,09167136339,usman.oyelaran320@outlook.com,Port Harcourt,Rivers,R04,2022-01-04,Occasional,N
C-00313,Emeka,Adebayo,M,08138139419,emeka.adebayo689@gmail.com,Lagos,Lagos,R01,2024-01-04,Standard,N
C-00314,Nonso,Umeh,M,09077168955,nonso.umeh414@gmail.com,Lagos,Lagos,R01,2020-12-05,Standard,Y
C-00315,Uche,Abdulrahman,M,08012009321,uche.abdulrahman192@outlook.com,Akure,Ondo,R02,2025-05-03,Standard,N
C-00316,Rotimi,Oyelaran,M,08014485565,rotimi.oyelaran961@gmail.com,ABEOKUTA,Ogun,R02,2021-02-24,Standard,N
C-00317,Yusuf,Onyeka,M,09047622227,yusuf.onyeka497@gmail.com,Lagos,Lagos,R01,2020-03-29,Standard,Y
C-00318,Nneka,Olawale,F,08032873843,nneka.olawale180@gmail.com,Lagos,Lagos,R01,2022-04-12,Premium,Y
C-00319,Emeka,Salami,M,09053669780,emeka.salami127@yahoo.com,Abuja,FCT,R03,2021-10-09,Standard,Y
C-00320,Bisi,Uzo,F,08062184809,bisi.uzo834@hotmail.com,Kaduna,Kaduna,R05,2024-09-07,Standard,Y
C-00321,Tanko,Nwosu,M,08187227859,tanko.nwosu463@hotmail.com,Benin City,Edo,R04,2019-06-12,Standard,Y
C-00322,Simisola,Ojo,F,08117563294,,Lagos,Lagos,R01,2022-10-18,Premium,Y
C-00323,Kemi,Garba,F,07081407673,kemi.garba542@gmail.com,Lagos,Lagos,R01,2022-04-15,Standard,N
C-00324,Amina,Ude,F,07094841182,amina.ude446@yahoo.com,Abuja,FCT,R03,2023-07-07,Standard,N
C-00325,Funke,Sambo,F,07087276673,funke.sambo381@gmail.com,Onitsha,Anambra,R06,2020-09-02,Standard,N
C-00326,Maryam,Hassan,F,08093141450,maryam.hassan857@outlook.com,Onitsha,Anambra,R06,2023-08-22,Standard,N
C-00327,Musa,Abdulrahman,M,08148296458,musa.abdulrahman286@outlook.com,Lagos,Lagos,R01,2024-10-08,Occasional,N
C-00328,Simisola,Iheanacho,F,09071256505,,Ibadan,Oyo,R02,2020-11-08,Standard,Y
C-00329,Wale,Ajayi,M,07078223666,wale.ajayi787@gmail.com,Lagos,Lagos,R01,2022-09-02,Standard,N
C-00330,Emeka,Balogun,M,08189667209,emeka.balogun746@gmail.com,Kano,Kano,R05,2019-10-10,Premium,N
C-00331,Yusuf,Chikezie,M,08039671024,yusuf.chikezie688@hotmail.com,Abeokuta,Ogun,R02,2022-08-30,Standard,Y
C-00332,Musa,Bakare,M,08074879475,musa.bakare655@gmail.com,abuja,FCT,R03,2020-06-12,Standard,N
C-00333,Modupe,Salami,F,08115661165,modupe.salami382@gmail.com,Lagos,Lagos,R01,2019-01-25,Standard,N
C-00334,Chinedu,Umeh,M,08011511814,chinedu.umeh59@hotmail.com,Ibadan,Oyo,R02,2025-10-05,Standard,Y
C-00335,Usman,Okonkwo,M,09185763155,usman.okonkwo668@yahoo.com,Abuja,FCT,R03,2019-07-17,Standard,Y
C-00336,Adaeze,Dauda,F,09151065882,adaeze.dauda584@yahoo.com,Benin City,Edo,R04,2025-03-22,Standard,N
C-00337,Nonso,Eze,M,09088474875,nonso.eze883@gmail.com,Abuja,FCT,R03,2025-07-06,Standard,Y
C-00338,Adanna,Anyanwu,F,08077673812,adanna.anyanwu504@gmail.com,Onitsha,Anambra,R06,2019-02-24,Standard,Y
C-00339,Ifeanyi,Falana,M,07025311670,,Lagos,Lagos,R01,2024-04-19,Standard,Y
C-00340,Amara,Hassan,F,09091725270,amara.hassan420@gmail.com,Lagos,Lagos,R01,2024-11-16,Occasional,Y
C-00341,Bello,Onwudiwe,M,08114739674,bello.onwudiwe925@gmail.com,Lagos,Lagos,R01,2024-01-05,Premium,N
C-00342,Nneka,Falana,F,08087279071,nneka.falana601@hotmail.com,Lagos,Lagos,R01,2025-04-14,Premium,Y
C-00343,Chidinma,Adeyemi,F,09058953033,chidinma.adeyemi120@yahoo.com,Lagos,Lagos,R01,2020-09-23,Occasional,N
C-00344,Nonso,Mohammed,M,08027384219,nonso.mohammed323@gmail.com,Kano,Kano,R05,2023-04-06,Occasional,N
C-00345,Modupe,Nwachukwu,F,07024897138,modupe.nwachukwu926@gmail.com,Lagos,Lagos,R01,2019-11-15,Standard,N
C-00346,Segun,Yakubu,M,07043574979,segun.yakubu285@outlook.com,Lagos,Lagos,R01,2025-10-10,Standard,Y
C-00347,Ifeanyi,Lawal,M,09019511320,ifeanyi.lawal205@yahoo.com,Lagos,Lagos,R01,2023-12-24,Occasional,N
C-00348,Safiya,Oladipo,F,08189100549,,Lagos,Lagos,R01,2019-02-18,Standard,N
C-00349,Chiamaka,Okonkwo,F,09143300811,chiamaka.okonkwo792@gmail.com,Onitsha,Anambra,R06,2019-02-23,Occasional,N
C-00350,Usman,Balogun,M,08055744902,usman.balogun90@gmail.com,Warri,Delta,R04,2020-12-25,Occasional,Y
C-00351,Titilayo,Ogundipe,F,08132570353,titilayo.ogundipe76@gmail.com,Lagos,Lagos,R01,2022-06-29,Standard,N
C-00352,Amara,Bakare,F,07016924464,amara.bakare624@hotmail.com, Enugu ,Enugu,R06,2019-02-22,Occasional,Y
C-00353,Blessing,Onyeka,F,08177124163,blessing.onyeka31@gmail.com,Enugu,Enugu,R06,2023-06-20,Occasional,Y
C-00354,Tunde,Onyeka,M,08130130649,tunde.onyeka98@gmail.com,Akure,Ondo,R02,2020-02-01,Standard,N
C-00355,Amina,Ekwueme,F,09122249033,amina.ekwueme813@hotmail.com,Abuja,FCT,R03,2024-06-26,Standard,N
C-00356,Rotimi,Okonkwo,M,09072422262,rotimi.okonkwo776@gmail.com,Lagos,Lagos,R01,2023-11-06,Standard,N
C-00357,Blessing,Okonkwo,F,08067904570,blessing.okonkwo847@yahoo.com,Abuja,FCT,R03,2023-10-29,Premium,N
C-00358,Ifeanyi,Adeyemi,M,08174408118,ifeanyi.adeyemi736@gmail.com,KADUNA,Kaduna,R05,2019-03-19,Standard,N
C-00359,Uche,Obi,M,09190557998,uche.obi167@gmail.com,Enugu,Enugu,R06,2021-01-20,Occasional,N
C-00360,Folake,Adeyemi,F,,folake.adeyemi693@gmail.com,Port Harcourt,Rivers,R04,2024-06-01,Occasional,N
C-00361,Modupe,Obi,F,09083417203,modupe.obi310@outlook.com, Lagos ,Lagos,R01,2022-12-29,Occasional,Y
C-00362,Fatima,Lawal,F,08183726226,fatima.lawal192@outlook.com,Enugu,Enugu,R06,2020-07-11,Occasional,N
C-00363,Usman,Igwe,M,07052838145,usman.igwe902@yahoo.com,Kaduna,Kaduna,R05,2019-09-17,Standard,Y
C-00364,Modupe,Soyinka,F,08043071150,modupe.soyinka586@gmail.com,Abuja,FCT,R03,2021-07-13,Standard,N
C-00365,Kemi,Mohammed,F,09166750584,kemi.mohammed180@yahoo.com,kano,Kano,R05,2019-08-03,Standard,Y
C-00366,Fatima,Chukwu,F,09155848277,fatima.chukwu399@gmail.com,Abuja,FCT,R03,2019-08-29,Standard,N
C-00367,Ayodeji,Onwudiwe,M,09182549339,ayodeji.onwudiwe685@gmail.com,Port Harcourt,Rivers,R04,2022-12-27,Occasional,N
C-00368,Ngozi,Iheanacho,F,08037135832,ngozi.iheanacho513@outlook.com,Port Harcourt,Rivers,R04,2024-01-29,Standard,Y
C-00369,Amara,Nwachukwu,F,07056628257,amara.nwachukwu25@gmail.com,Benin City,Edo,R04,2024-01-27,Occasional,Y
C-00370,Yusuf,Chukwu,M,09124744506,yusuf.chukwu79@yahoo.com,Ilorin,Kwara,R03,2021-02-08,Standard,Y
C-00371,Nneka,Idris,F,09126028471,nneka.idris114@gmail.com,Abuja,FCT,R03,2019-05-29,Standard,Y
C-00372,Aisha,Afolabi,F,09011010587,aisha.afolabi857@yahoo.com,Abuja,FCT,R03,2024-05-14,Standard,Y
C-00373,Chuka,Okonkwo,M,08092296022,chuka.okonkwo881@outlook.com,Abuja,FCT,R03,2019-03-25,Standard,Y
C-00374,Tanko,Onyeka,M,09053822983,tanko.onyeka434@yahoo.com,Lagos,Lagos,R01,2025-05-20,Standard,Y
C-00375,Chuka,Dauda,M,08042304123,chuka.dauda618@hotmail.com,Lagos,Lagos,R01,2024-08-22,Occasional,N
C-00376,Kemi,Okonkwo,F,09039288602,kemi.okonkwo162@yahoo.com,Lagos,Lagos,R01,2023-03-17,Premium,Y
C-00377,Somto,Tanimu,M,09132292018,somto.tanimu679@gmail.com,Abuja,FCT,R03,2022-08-27,Premium,Y
C-00378,Ebuka,Dauda,M,09188140399,ebuka.dauda166@gmail.com,Lagos,Lagos,R01,2019-06-21,Standard,Y
C-00379,Yetunde,Ajayi,F,07048118327,yetunde.ajayi754@gmail.com,Abuja,FCT,R03,2025-05-28,Occasional,N
C-00380,Adanna,Ojo,F,08177643785,adanna.ojo281@outlook.com,Benin City,Edo,R04,2024-04-19,Standard,Y
C-00381,Halima,Onyeka,F,09189769487,,Lagos,Lagos,R01,2022-01-22,Occasional,Y
C-00382,Bisi,Onyeka,F,07036911331,bisi.onyeka303@hotmail.com,Ibadan,Oyo,R02,2021-01-27,Standard,Y
C-00383,Segun,Soyinka,M,08152524875,segun.soyinka767@gmail.com,Abeokuta,Ogun,R02,2025-07-23,Standard,Y
C-00384,Rukayat,Ogbonna,F,08066697508,rukayat.ogbonna837@hotmail.com,Ibadan,Oyo,R02,2021-05-08,Premium,Y
C-00385,Sani,Yakubu,M,09158074436,sani.yakubu12@gmail.com,Lagos,Lagos,R01,2022-06-28,Standard,N
C-00386,Gbenga,Uzo,M,08025113023,gbenga.uzo8@gmail.com,Abuja,FCT,R03,2021-12-11,Standard,N
C-00387,Ronke,Ogbonna,F,08149394235,ronke.ogbonna305@outlook.com,Ibadan ,Oyo,R02,2024-08-23,Standard,N
C-00388,Gbenga,Oyelaran,M,08093144313,gbenga.oyelaran356@gmail.com,Port Harcourt,Rivers,R04,2024-11-13,Occasional,N
C-00389,Ebuka,Onwudiwe,M,09135070860,ebuka.onwudiwe676@hotmail.com,Lagos,Lagos,R01,2022-08-02,Standard,Y
C-00390,Gbenga,Yakubu,M,,gbenga.yakubu509@outlook.com,Abuja,FCT,R03,2021-11-26,Standard,Y
C-00391,Hauwa,Kalu,F,09036635967,hauwa.kalu973@hotmail.com,Port Harcourt,Rivers,R04,2023-04-05,Standard,Y
C-00392,Wale,Olawale,M,09098552211,wale.olawale504@gmail.com,Lagos,Lagos,R01,2023-08-24,Occasional,Y
C-00393,Nonso,Bello,M,09127797651,nonso.bello743@gmail.com,Ibadan,Oyo,R02,2024-04-17,Occasional,Y
C-00394,Oluchi,Umeh,F,09196880489,oluchi.umeh867@gmail.com,Lagos,Lagos,R01,2021-03-07,Occasional,Y
C-00395,Adanna,Sambo,F,07022029752,adanna.sambo207@yahoo.com,Lagos,Lagos,R01,2022-03-09,Occasional,N
C-00396,Halima,Salami,F,07012155692,halima.salami129@gmail.com,Benin City,Edo,R04,2022-09-26,Standard,Y
C-00397,Musa,Afolabi,M,09159860276,musa.afolabi189@gmail.com,Lagos,Lagos,R01,2022-09-04,Standard,Y
C-00398,Aisha,Dauda,F,08130957150,aisha.dauda348@yahoo.com,Ibadan,Oyo,R02,2023-08-18,Standard,N
C-00399,Maryam,Nnamdi,F,07033802536,maryam.nnamdi650@gmail.com,Abuja,FCT,R03,2020-06-01,Occasional,Y
C-00400,Rukayat,Mohammed,F,09157222181,rukayat.mohammed980@hotmail.com,Lagos,Lagos,R01,2021-10-27,Occasional,Y
C-00401,Ikenna,Adebayo,M,,ikenna.adebayo230@gmail.com,Abeokuta,Ogun,R02,2022-05-22,Occasional,N
C-00402,Bisi,Mohammed,F,09038968208,bisi.mohammed886@outlook.com,Abuja,FCT,R03,2021-01-23,Standard,N
C-00403,Nneka,Ogbonna,F,08141948862,nneka.ogbonna92@gmail.com,Lagos,Lagos,R01,2025-05-25,Standard,Y
C-00404,Ijeoma,Tanimu,F,08157086359,ijeoma.tanimu776@gmail.com,Abeokuta,Ogun,R02,2019-09-10,Occasional,N
C-00405,Ijeoma,Okafor,F,09037374129,ijeoma.okafor876@gmail.com, Enugu ,Enugu,R06,2022-06-24,Occasional,N
C-00406,Somto,Bakare,M,09010768205,somto.bakare135@gmail.com,Kano,Kano,R05,2022-01-31,Standard,Y
C-00407,Chuka,Salami,M,09144812285,chuka.salami439@gmail.com,Lagos,Lagos,R01,2021-08-10,Occasional,Y
C-00408,Modupe,Anyanwu,F,07014713953,modupe.anyanwu319@gmail.com,Lagos,Lagos,R01,2024-10-06,Standard,N
C-00409,Abdullahi,Ezenwa,M,08142445499,abdullahi.ezenwa790@gmail.com,Ibadan,Oyo,R02,2025-07-10,Standard,Y
C-00410,Bisi,Nnamdi,F,08058212236,bisi.nnamdi983@gmail.com,Lagos,Lagos,R01,2024-05-17,Standard,N
C-00411,Halima,Onyeka,F,08142515730,halima.onyeka539@gmail.com,Lagos,Lagos,R01,2025-10-10,Occasional,N
C-00412,Ebuka,Obi,M,08021805619,ebuka.obi352@gmail.com,BENIN CITY,Edo,R04,2023-10-19,Standard,Y
C-00413,Ikenna,Nwosu,M,09024903679,ikenna.nwosu116@yahoo.com,lagos,Lagos,R01,2023-10-05,Standard,Y
C-00414,Kemi,Abubakar,F,09199420805,kemi.abubakar149@outlook.com,Lagos,Lagos,R01,2025-01-29,Occasional,Y
C-00415,Khadija,Tanimu,F,07032891119,khadija.tanimu733@gmail.com,Lagos,Lagos,R01,2025-11-08,Occasional,Y
C-00416,Adaeze,Sambo,F,07028141605,adaeze.sambo826@yahoo.com,Abuja,FCT,R03,2020-09-11,Premium,Y
C-00417,Tunde,Dauda,M,07027638357,tunde.dauda176@yahoo.com,Ibadan,Oyo,R02,2025-10-05,Standard,N
C-00418,Simisola,Umeh,F,08077297222,simisola.umeh135@gmail.com,Onitsha,Anambra,R06,2020-10-25,Premium,Y
C-00419,Yusuf,Fashola,M,07050078489,yusuf.fashola465@gmail.com,Lagos,Lagos,R01,2025-06-25,Standard,Y
C-00420,Simisola,Waziri,F,07062180483,simisola.waziri902@hotmail.com,Lagos,Lagos,R01,2023-12-26,Occasional,Y
C-00421,Adanna,Ude,F,08036526644,adanna.ude811@gmail.com,Port Harcourt,Rivers,R04,2022-11-29,Occasional,N
C-00422,Adaeze,Ekwueme,F,09186383939,adaeze.ekwueme850@outlook.com,Abuja,FCT,R03,2020-10-19,Occasional,N
C-00423,Femi,Akinwande,M,08094028459,femi.akinwande621@gmail.com,Port Harcourt,Rivers,R04,2023-12-23,Occasional,Y
